0,0,0,0.02
0,0,0,0.04
0,0,0,0.06
0,0,0,0.08
0,0,0,0.1
0,0,0,0.12
0,0,0,0.14
0,0,0,0.16
0,0,0,0.18
0,0,0,0.2
0,0,0,0.22
0,0,0,0.24
0,0,0,0.26
0,0,0,0.28
0,0,0,0.3
0,0,0,0.32
0,0,0,0.34
0,0,0,0.36
0,0,0,0.38
0,0,0,0.4
0,0,0,0.42
0,0,0,0.44
0,0,0,0.46
0,0,0,0.48
0,0,0,0.5
0,0,0,0.52
0,0,0,0.54
0,0,0,0.56
0,0,0,0.58
0,0,0,0.6
0,0,0,0.62
0,0,0,0.64
0,0,0,0.66
0,0,0,0.68
0,0,0,0.7
0,0,0,0.72
0,0,0,0.74
0,0,0,0.76
0,0,0,0.78
0,0,0,0.8
0,0,0,0.82
0,0,0,0.84
0,0,0,0.86
0,0,0,0.88
0,0,0,0.9
0,0,0,0.92
0,0,0,0.94
0,0,0,0.96
0,0,0,0.98
0,0,0,1
0,0,0,1.02
0,0,0,1.04
0,0,0,1.06
0,0,0,1.08
0,0,0,1.1
0,0,0,1.12
0,0,0,1.14
0,0,0,1.16
0,0,0,1.18
0,0,0,1.2
0,0,0,1.22
0,0,0,1.24
0,0,0,1.26
0,0,0,1.28
0,0,0,1.3
0,0,1,1.32
0,1,1,1.34
0,1,1,1.36
-1,1,1,1.38
-1,1,1,1.4
0,1,1,1.42
-1,1,2,1.44
-1,1,2,1.46
-1,1,2,1.48
-1,1,2,1.5
-1,1,3,1.52
0,1,3,1.54
0,1,3,1.56
0,1,3,1.58
0,1,4,1.6
0,1,4,1.62
0,1,5,1.64
0,1,5,1.66
0,1,5,1.68
0,1,6,1.7
0,1,6,1.72
0,1,6,1.74
0,1,7,1.76
0,2,8,1.78
0,2,8,1.8
0,2,9,1.82
1,2,10,1.84
1,2,12,1.86
2,2,13,1.88
2,2,15,1.9
3,2,17,1.92
4,2,19,1.94
4,1,20,1.96
4,1,22,1.98
4,1,23,2
4,1,24,2.02
4,2,25,2.04
4,2,26,2.06
3,2,27,2.08
4,2,28,2.1
4,2,30,2.12
5,2,32,2.14
5,2,34,2.16
5,2,36,2.18
4,2,38,2.2
4,2,39,2.22
4,2,40,2.24
4,2,41,2.26
4,2,42,2.28
4,1,43,2.3
3,1,44,2.32
3,1,45,2.34
3,1,47,2.36
2,1,49,2.38
2,1,50,2.4
1,0,52,2.42
1,0,53,2.44
0,0,56,2.46
0,0,58,2.48
-2,0,60,2.5
-3,1,62,2.52
-3,1,64,2.54
-3,1,65,2.56
-4,1,67,2.58
-4,2,68,2.6
-5,2,69,2.62
-5,3,71,2.64
-5,3,72,2.66
-5,4,74,2.68
-6,4,74,2.7
-6,4,75,2.72
-6,4,77,2.74
-6,4,78,2.76
-6,4,80,2.78
-6,4,81,2.8
-6,4,83,2.82
-6,3,84,2.84
-6,3,85,2.86
-6,3,86,2.88
-6,3,87,2.9
-6,3,88,2.92
-6,3,90,2.94
-6,3,91,2.96
-6,3,92,2.98
-6,3,93,3
-6,3,94,3.02
-6,3,95,3.04
-6,3,95,3.06
-6,2,96,3.08
-5,2,97,3.1
-5,1,98,3.12
-4,0,98,3.14
-4,0,99,3.16
-4,0,99,3.18
-4,0,99,3.2
-4,0,99,3.22
-4,0,99,3.24
-4,0,99,3.26
-4,0,99,3.28
-4,0,99,3.3
-4,0,99,3.32
-4,0,98,3.34
-4,0,98,3.36
-4,0,98,3.38
-4,0,98,3.4
-4,0,98,3.42
-4,0,98,3.44
-4,0,98,3.46
-4,0,98,3.48
-4,0,97,3.5
-4,0,97,3.52
-4,0,96,3.54
-4,0,95,3.56
-4,0,93,3.58
-4,0,92,3.6
-4,0,91,3.62
-4,0,90,3.64
-3,-1,88,3.66
-3,-2,86,3.68
-3,-2,84,3.7
-3,-2,81,3.72
-3,-3,79,3.74
-2,-3,76,3.76
-2,-3,74,3.78
-2,-3,71,3.8
-2,-2,69,3.82
-2,-3,68,3.84
-2,-3,67,3.86
-2,-3,65,3.88
-2,-3,64,3.9
-1,-3,63,3.92
-1,-3,62,3.94
-1,-3,60,3.96
-2,-3,59,3.98
-2,-2,57,4
-3,-1,56,4.02
-4,0,55,4.04
-4,0,53,4.06
-4,0,52,4.08
-5,0,50,4.1
-5,0,48,4.12
-4,-1,47,4.14
-3,-1,45,4.16
-2,-1,44,4.18
-2,-1,42,4.2
-1,-1,40,4.22
-1,-1,38,4.24
-1,-1,35,4.26
-2,-1,33,4.28
-2,-1,29,4.3
-2,0,26,4.32
-3,0,22,4.34
-3,0,18,4.36
-4,0,13,4.38
-6,1,10,4.4
-7,2,6,4.42
-9,3,3,4.44
-10,3,0,4.46
-12,3,-1,4.48
-13,3,-3,4.5
-13,3,-4,4.52
-12,3,-5,4.54
-12,3,-6,4.56
-11,3,-7,4.58
-10,3,-9,4.6
-10,3,-12,4.62
-10,3,-14,4.64
-9,3,-15,4.66
-8,2,-16,4.68
-7,1,-17,4.7
-6,1,-17,4.72
-5,0,-18,4.74
-5,0,-18,4.76
-5,0,-20,4.78
-6,0,-21,4.8
-6,0,-22,4.82
-6,1,-24,4.84
-6,1,-25,4.86
-5,1,-26,4.88
-5,1,-28,4.9
-5,1,-29,4.92
-6,1,-30,4.94
-6,0,-32,4.96
-7,0,-33,4.98
-7,0,-35,5
-7,0,-37,5.02
-7,0,-39,5.04
-8,0,-41,5.06
-8,0,-43,5.08
-7,1,-44,5.1
-7,2,-45,5.12
-6,2,-46,5.14
-6,3,-47,5.16
-6,3,-49,5.18
-6,4,-51,5.2
-7,4,-54,5.22
-7,4,-56,5.24
-8,4,-59,5.26
-10,2,-61,5.28
-11,1,-63,5.3
-11,0,-64,5.32
-12,0,-65,5.34
-12,0,-66,5.36
-12,1,-67,5.38
-11,2,-68,5.4
-11,4,-69,5.42
-11,6,-70,5.44
-10,8,-71,5.46
-9,8,-71,5.48
-8,7,-72,5.5
-7,7,-72,5.52
-6,8,-74,5.54
-6,9,-75,5.56
-7,9,-76,5.58
-8,7,-78,5.6
-9,3,-80,5.62
-11,0,-82,5.64
-11,-2,-84,5.66
-11,-3,-86,5.68
-11,-3,-88,5.7
-11,-3,-89,5.72
-11,-3,-89,5.74
-11,-4,-90,5.76
-11,-6,-92,5.78
-11,-6,-93,5.8
-11,-5,-93,5.82
-11,-6,-93,5.84
-11,-6,-94,5.86
-11,-6,-94,5.88
-11,-6,-95,5.9
-11,-7,-96,5.92
-11,-8,-97,5.94
-10,-9,-98,5.96
-10,-11,-99,5.98
-9,-13,-101,6
-9,-15,-102,6.02
-9,-15,-103,6.04
-9,-14,-103,6.06
-9,-14,-102,6.08
-9,-13,-101,6.1
-9,-13,-101,6.12
-10,-12,-101,6.14
-10,-11,-101,6.16
-10,-10,-101,6.18
-11,-10,-100,6.2
-11,-9,-100,6.22
-11,-9,-100,6.24
-11,-9,-100,6.26
-11,-8,-100,6.28
-11,-8,-100,6.3
-11,-8,-100,6.32
-11,-8,-100,6.34
-11,-8,-100,6.36
-11,-8,-100,6.38
-11,-8,-100,6.4
-12,-8,-100,6.42
-12,-8,-99,6.44
-12,-8,-99,6.46
-12,-7,-98,6.48
-12,-6,-97,6.5
-12,-6,-96,6.52
-12,-4,-94,6.54
-12,-3,-92,6.56
-11,-1,-89,6.58
-11,0,-87,6.6
-11,1,-85,6.62
-11,3,-83,6.64
-11,5,-81,6.66
-10,7,-79,6.68
-10,9,-77,6.7
-9,11,-74,6.72
-8,12,-72,6.74
-7,12,-69,6.76
-6,13,-67,6.78
-6,14,-65,6.8
-5,15,-64,6.82
-5,15,-63,6.84
-5,16,-61,6.86
-4,16,-60,6.88
-4,16,-58,6.9
-4,16,-57,6.92
-4,15,-55,6.94
-4,14,-53,6.96
-4,14,-52,6.98
-4,13,-50,7
-3,12,-48,7.02
-3,12,-47,7.04
-3,12,-46,7.06
-3,12,-44,7.08
-3,12,-43,7.1
-3,12,-42,7.12
-3,12,-40,7.14
-3,11,-38,7.16
-3,11,-36,7.18
-4,11,-35,7.2
