0,0,0,0.02
0,0,0,0.04
0,0,0,0.06
0,0,0,0.08
0,0,0,0.1
0,0,0,0.12
0,0,0,0.14
0,0,0,0.16
0,0,0,0.18
0,0,0,0.2
0,0,0,0.22
0,0,0,0.24
0,0,0,0.26
0,0,0,0.28
0,0,0,0.3
0,0,0,0.32
0,0,0,0.34
0,0,0,0.36
0,0,0,0.38
0,0,0,0.4
0,0,0,0.42
0,0,0,0.44
0,0,0,0.46
0,0,0,0.48
0,0,0,0.5
0,0,0,0.52
0,0,0,0.54
0,0,0,0.56
0,0,0,0.58
0,0,0,0.6
0,0,0,0.62
0,0,0,0.64
0,0,0,0.66
0,0,0,0.68
0,0,0,0.7
0,0,0,0.72
0,0,0,0.74
0,0,0,0.76
-1,0,0,0.78
-1,0,0,0.8
-2,1,0,0.82
-3,1,0,0.84
-5,2,0,0.86
-7,2,0,0.88
-8,3,0,0.9
-9,3,0,0.92
-10,4,0,0.94
-11,4,0,0.96
-11,5,0,0.98
-12,5,0,1
-14,5,0,1.02
-14,6,0,1.04
-15,6,0,1.06
-16,6,0,1.08
-17,6,0,1.1
-17,7,0,1.12
-18,7,0,1.14
-19,7,0,1.16
-21,8,-1,1.18
-24,9,-1,1.2
-28,10,-3,1.22
-31,10,-4,1.24
-33,11,-5,1.26
-34,11,-5,1.28
-35,11,-5,1.3
-36,11,-6,1.32
-37,11,-6,1.34
-37,11,-6,1.36
-37,11,-6,1.38
-38,11,-6,1.4
-38,11,-6,1.42
-38,11,-6,1.44
-39,11,-6,1.46
-39,11,-6,1.48
-40,11,-5,1.5
-40,11,-5,1.52
-42,11,-6,1.54
-43,12,-6,1.56
-45,12,-7,1.58
-46,12,-7,1.6
-49,12,-8,1.62
-51,13,-8,1.64
-54,13,-10,1.66
-56,13,-11,1.68
-60,13,-12,1.7
-63,13,-14,1.72
-65,13,-14,1.74
-67,13,-15,1.76
-71,13,-16,1.78
-73,13,-17,1.8
-75,13,-18,1.82
-75,12,-18,1.84
-76,12,-18,1.86
-76,12,-18,1.88
-77,12,-17,1.9
-78,11,-17,1.92
-78,11,-17,1.94
-79,10,-16,1.96
-80,10,-15,1.98
-80,9,-14,2
-81,9,-13,2.02
-82,8,-12,2.04
-82,8,-11,2.06
-83,7,-11,2.08
-83,7,-10,2.1
-84,6,-10,2.12
-84,6,-9,2.14
-85,6,-9,2.16
-86,5,-8,2.18
-87,5,-8,2.2
-87,4,-7,2.22
-88,4,-7,2.24
-89,3,-6,2.26
-90,3,-6,2.28
-91,2,-6,2.3
-92,2,-5,2.32
-93,1,-5,2.34
-94,1,-5,2.36
-95,0,-5,2.38
-96,0,-5,2.4
-97,0,-4,2.42
-97,-1,-4,2.44
-98,-1,-4,2.46
-98,-2,-3,2.48
-99,-2,-3,2.5
-99,-2,-3,2.52
-100,-3,-3,2.54
-100,-3,-2,2.56
-100,-3,-2,2.58
-101,-3,-2,2.6
-101,-3,-2,2.62
-101,-3,-2,2.64
-101,-3,-2,2.66
-102,-3,-2,2.68
-102,-3,-2,2.7
-102,-3,-2,2.72
-102,-3,-2,2.74
-102,-3,-2,2.76
-101,-3,-2,2.78
-101,-3,-2,2.8
-100,-3,-2,2.82
-100,-2,-3,2.84
-99,-2,-3,2.86
-99,-2,-3,2.88
-98,-1,-4,2.9
-98,-1,-4,2.92
-97,-1,-4,2.94
-96,0,-4,2.96
-95,0,-4,2.98
-94,0,-5,3
-93,0,-5,3.02
-92,1,-5,3.04
-91,1,-5,3.06
-89,2,-5,3.08
-88,2,-5,3.1
-87,3,-5,3.12
-85,3,-5,3.14
-84,3,-5,3.16
-83,4,-5,3.18
-82,4,-5,3.2
-81,4,-5,3.22
-79,7,-5,3.24
-78,7,-5,3.26
-76,8,-5,3.28
-76,8,-5,3.3
-76,8,-5,3.32
-76,8,-5,3.34
-74,8,-5,3.36
-72,9,-4,3.38
-70,9,-4,3.4
-68,9,-4,3.42
-67,8,-4,3.44
-65,8,-4,3.46
-64,8,-4,3.48
-62,8,-4,3.5
-61,8,-4,3.52
-59,7,-4,3.54
-56,7,-4,3.56
-53,6,-4,3.58
-50,6,-3,3.6
-46,5,-3,3.62
-42,4,-2,3.64
-39,4,-1,3.66
-37,3,0,3.68
-35,2,0,3.7
-33,2,0,3.72
-31,1,0,3.74
-29,1,0,3.76
-27,0,0,3.78
-25,0,0,3.8
-24,0,0,3.82
-22,0,0,3.84
-21,0,0,3.86
-20,0,0,3.88
-19,0,0,3.9
-17,-1,0,3.92
-17,-1,0,3.94
-16,-1,0,3.96
-15,-1,0,3.98
-13,-2,1,4
-10,-2,2,4.02
-7,-3,2,4.04
-4,-4,3,4.06
-3,-4,3,4.08
-2,-4,3,4.1
-1,-4,3,4.12
0,-5,3,4.14
1,-5,3,4.16
3,-6,3,4.18
4,-6,3,4.2
6,-7,3,4.22
7,-7,3,4.24
9,-7,3,4.26
11,-8,2,4.28
14,-9,2,4.3
15,-10,2,4.32
17,-10,3,4.34
18,-9,3,4.36
22,-9,2,4.38
26,-10,2,4.4
31,-10,1,4.42
35,-11,0,4.44
40,-11,0,4.46
44,-11,0,4.48
47,-11,0,4.5
48,-10,0,4.52
48,-10,0,4.54
49,-9,0,4.56
50,-9,0,4.58
54,-9,0,4.6
57,-9,0,4.62
61,-9,0,4.64
64,-9,0,4.66
65,-9,0,4.68
66,-8,0,4.7
67,-8,0,4.72
67,-8,0,4.74
69,-8,0,4.76
70,-8,0,4.78
72,-8,1,4.8
74,-7,1,4.82
75,-7,1,4.84
77,-7,2,4.86
79,-7,2,4.88
80,-7,2,4.9
82,-6,2,4.92
84,-6,2,4.94
86,-5,2,4.96
88,-5,2,4.98
90,-4,2,5
91,-4,2,5.02
93,-3,1,5.04
95,-3,1,5.06
97,-2,1,5.08
99,-2,1,5.1
102,-2,1,5.12
104,-2,0,5.14
106,-2,0,5.16
107,-1,0,5.18
108,-1,0,5.2
109,-1,0,5.22
110,-1,0,5.24
110,-1,0,5.26
110,0,0,5.28
110,0,0,5.3
110,0,0,5.32
111,0,0,5.34
111,0,0,5.36
110,0,-1,5.38
110,0,-1,5.4
110,0,-1,5.42
110,0,-1,5.44
110,0,-1,5.46
109,0,-1,5.48
108,0,-2,5.5
107,0,-2,5.52
104,0,-2,5.54
101,0,-3,5.56
98,0,-3,5.58
96,0,-3,5.6
93,0,-3,5.62
91,0,-3,5.64
90,0,-3,5.66
89,0,-3,5.68
88,0,-3,5.7
87,0,-4,5.72
87,0,-3,5.74
86,0,-4,5.76
86,0,-4,5.78
86,0,-3,5.8
85,0,-3,5.82
84,0,-3,5.84
84,0,-3,5.86
85,0,-3,5.88
84,0,-3,5.9
82,0,-3,5.92
81,0,-4,5.94
80,0,-4,5.96
78,0,-4,5.98
76,1,-4,6
73,1,-4,6.02
71,2,-4,6.04
69,2,-4,6.06
66,3,-5,6.08
61,4,-6,6.1
56,4,-7,6.12
54,4,-6,6.14
51,4,-6,6.16
48,5,-6,6.18
45,5,-6,6.2
43,6,-6,6.22
41,6,-6,6.24
39,6,-6,6.26
37,6,-5,6.28
35,6,-5,6.3
33,6,-5,6.32
32,6,-5,6.34
31,7,-5,6.36
30,7,-4,6.38
29,7,-4,6.4
28,6,-4,6.42
28,6,-4,6.44
27,6,-4,6.46
26,7,-3,6.48
25,7,-3,6.5
24,6,-2,6.52
23,6,-2,6.54
23,6,-2,6.56
22,6,-1,6.58
21,6,-1,6.6
20,6,-1,6.62
20,5,0,6.64
20,5,0,6.66
19,5,0,6.68
19,5,0,6.7
19,5,0,6.72
18,5,0,6.74
18,5,0,6.76
17,5,1,6.78
17,5,1,6.8
16,5,1,6.82
15,5,1,6.84
15,5,2,6.86
14,5,2,6.88
14,5,2,6.9
14,5,2,6.92
13,5,2,6.94
13,4,2,6.96
13,4,2,6.98
14,4,3,7
14,3,3,7.02
14,3,3,7.04
14,3,3,7.06
14,4,3,7.08
14,4,4,7.1
14,4,4,7.12
15,4,4,7.14
15,4,4,7.16
15,4,4,7.18
15,4,4,7.2
